,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,69909.0,80176.0,81.0,617.0,172.0,85.0,6.0,0.0,2.0,0.0,0.0,45.0,40.0,74.0,0.0,0.0,0.0,0.0,0.0,70264.0,80065.0,82.0,630.0,162.0,442.0,6.0,0.0,3.0,2.0,1.0,40.0,45.0,47.0,1.0,1.0,1.0,0.0,0.0,111.0,-1.0,-355.0,-1.0,-1.0,-2.0,0.0,0.0
1,1.0,74814.0,95922.0,87.0,829.0,229.0,87.0,8.0,0.0,3.0,2.0,1.0,33.0,39.0,47.0,1.0,1.0,1.0,0.0,0.0,72446.0,90840.0,86.0,842.0,246.0,88.0,2.0,0.0,3.0,0.0,0.0,39.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0,5082.0,1.0,2368.0,0.0,1.0,2.0,6.0,0.0
2,1.0,71836.0,90033.0,87.0,828.0,156.0,105.0,5.0,1.0,3.0,2.0,1.0,36.0,38.0,61.0,1.0,1.0,0.0,0.0,0.0,72834.0,83623.0,83.0,690.0,285.0,87.0,7.0,2.0,2.0,0.0,1.0,38.0,36.0,52.0,0.0,0.0,1.0,0.0,0.0,6410.0,4.0,-998.0,1.0,0.0,2.0,-2.0,-1.0
3,0.0,64878.0,76703.0,79.0,693.0,143.0,128.0,4.0,0.0,3.0,0.0,0.0,31.0,41.0,61.0,0.0,1.0,0.0,0.0,0.0,72679.0,84949.0,83.0,647.0,237.0,115.0,4.0,1.0,3.0,2.0,2.0,41.0,31.0,53.0,1.0,0.0,1.0,0.0,0.0,-8246.0,-4.0,-7801.0,0.0,-2.0,-2.0,0.0,-1.0
4,1.0,63645.0,74672.0,78.0,659.0,209.0,138.0,7.0,1.0,2.0,2.0,1.0,25.0,25.0,50.0,1.0,0.0,1.0,0.0,0.0,65433.0,81056.0,82.0,762.0,211.0,78.0,3.0,0.0,3.0,0.0,1.0,25.0,25.0,34.0,0.0,1.0,0.0,0.0,0.0,-6384.0,-4.0,-1788.0,-1.0,0.0,2.0,4.0,1.0
5,0.0,66577.0,74721.0,78.0,529.0,104.0,114.0,7.0,0.0,0.0,0.0,1.0,47.0,32.0,89.0,0.0,0.0,1.0,0.0,0.0,68046.0,74860.0,78.0,579.0,190.0,100.0,4.0,1.0,5.0,2.0,1.0,32.0,47.0,47.0,1.0,1.0,0.0,1.0,1.0,-139.0,0.0,-1469.0,-5.0,0.0,-2.0,3.0,-1.0
6,0.0,72073.0,90295.0,84.0,621.0,234.0,73.0,11.0,4.0,3.0,2.0,1.0,42.0,43.0,41.0,1.0,1.0,1.0,0.0,0.0,71341.0,93545.0,88.0,738.0,164.0,189.0,3.0,0.0,3.0,0.0,0.0,43.0,42.0,55.0,0.0,0.0,0.0,0.0,0.0,-3250.0,-4.0,732.0,0.0,1.0,2.0,8.0,4.0
7,1.0,70272.0,82266.0,82.0,597.0,196.0,64.0,8.0,1.0,4.0,2.0,0.0,50.0,49.0,61.0,1.0,1.0,0.0,0.0,1.0,73920.0,89451.0,86.0,551.0,165.0,88.0,5.0,1.0,2.0,0.0,2.0,49.0,50.0,63.0,0.0,0.0,1.0,0.0,0.0,-7185.0,-4.0,-3648.0,2.0,-2.0,2.0,3.0,0.0
8,1.0,76500.0,89637.0,86.0,583.0,226.0,279.0,12.0,1.0,3.0,0.0,2.0,47.0,45.0,81.0,0.0,0.0,1.0,0.0,0.0,74443.0,85814.0,84.0,724.0,167.0,106.0,2.0,0.0,2.0,1.0,0.0,45.0,47.0,81.0,1.0,1.0,0.0,0.0,0.0,3823.0,2.0,2057.0,1.0,2.0,-1.0,10.0,1.0
9,0.0,70536.0,84553.0,84.0,645.0,194.0,73.0,6.0,1.0,2.0,1.0,1.0,45.0,35.0,64.0,1.0,0.0,1.0,0.0,0.0,72353.0,86809.0,84.0,664.0,237.0,498.0,9.0,1.0,4.0,1.0,1.0,35.0,45.0,44.0,0.0,1.0,0.0,0.0,1.0,-2256.0,0.0,-1817.0,-2.0,0.0,0.0,-3.0,0.0
