,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,56902.0,64664.0,72.0,509.0,120.0,64.0,4.0,2.0,1.0,0.0,0.0,39.0,52.0,57.0,0.0,0.0,0.0,0.0,0.0,69821.0,74847.0,78.0,590.0,210.0,78.0,6.0,1.0,4.0,2.0,0.0,52.0,39.0,57.0,1.0,1.0,0.0,0.0,1.0,-10183.0,-6.0,-12919.0,-3.0,0.0,-2.0,-2.0,1.0
1,0.0,64225.0,71536.0,76.0,563.0,165.0,82.0,5.0,0.0,2.0,0.0,0.0,42.0,36.0,68.0,0.0,0.0,0.0,0.0,0.0,64612.0,72810.0,77.0,576.0,145.0,373.0,5.0,0.0,3.0,2.0,1.0,36.0,42.0,41.0,1.0,1.0,1.0,0.0,0.0,-1274.0,-1.0,-387.0,-1.0,-1.0,-2.0,0.0,0.0
2,1.0,66984.0,82329.0,82.0,771.0,209.0,76.0,8.0,0.0,3.0,2.0,0.0,29.0,37.0,36.0,1.0,1.0,0.0,0.0,0.0,66904.0,83897.0,83.0,792.0,226.0,81.0,2.0,0.0,3.0,0.0,0.0,37.0,29.0,40.0,0.0,0.0,0.0,0.0,0.0,-1568.0,-1.0,80.0,0.0,0.0,2.0,6.0,0.0
3,1.0,64556.0,76776.0,79.0,760.0,136.0,93.0,3.0,1.0,2.0,2.0,0.0,30.0,36.0,50.0,1.0,1.0,0.0,0.0,0.0,68358.0,78543.0,81.0,660.0,261.0,80.0,7.0,0.0,2.0,0.0,1.0,36.0,30.0,50.0,0.0,0.0,1.0,0.0,0.0,-1767.0,-2.0,-3802.0,0.0,-1.0,2.0,-4.0,1.0
4,0.0,58573.0,66819.0,73.0,622.0,127.0,115.0,3.0,0.0,3.0,0.0,0.0,25.0,35.0,48.0,0.0,1.0,0.0,0.0,0.0,66580.0,78098.0,79.0,585.0,225.0,107.0,3.0,0.0,2.0,2.0,2.0,35.0,25.0,46.0,1.0,0.0,1.0,0.0,0.0,-11279.0,-6.0,-8007.0,1.0,-2.0,-2.0,0.0,0.0
5,1.0,60666.0,71722.0,76.0,631.0,196.0,126.0,6.0,1.0,2.0,2.0,1.0,24.0,18.0,47.0,1.0,0.0,1.0,0.0,0.0,55998.0,70549.0,77.0,696.0,191.0,72.0,3.0,0.0,3.0,0.0,0.0,18.0,24.0,16.0,0.0,1.0,0.0,0.0,0.0,1173.0,-1.0,4668.0,-1.0,1.0,2.0,3.0,1.0
6,0.0,60568.0,66829.0,73.0,488.0,92.0,108.0,6.0,0.0,0.0,0.0,1.0,42.0,28.0,74.0,0.0,0.0,1.0,0.0,0.0,62526.0,69847.0,76.0,556.0,182.0,97.0,3.0,0.0,4.0,2.0,1.0,28.0,42.0,39.0,1.0,1.0,0.0,0.0,1.0,-3018.0,-3.0,-1958.0,-4.0,0.0,-2.0,3.0,0.0
7,0.0,67879.0,86099.0,83.0,599.0,210.0,63.0,9.0,4.0,3.0,2.0,1.0,41.0,38.0,41.0,1.0,1.0,1.0,0.0,0.0,65884.0,84034.0,83.0,687.0,148.0,169.0,3.0,0.0,2.0,0.0,0.0,38.0,41.0,46.0,0.0,0.0,0.0,0.0,0.0,2065.0,0.0,1995.0,1.0,1.0,2.0,6.0,4.0
8,1.0,66057.0,77879.0,81.0,548.0,180.0,58.0,6.0,0.0,3.0,2.0,0.0,47.0,46.0,55.0,1.0,1.0,0.0,0.0,0.0,67967.0,78660.0,81.0,497.0,153.0,78.0,5.0,1.0,2.0,0.0,1.0,46.0,47.0,59.0,0.0,0.0,1.0,0.0,0.0,-781.0,0.0,-1910.0,1.0,-1.0,2.0,1.0,-1.0
9,0.0,64618.0,70380.0,76.0,660.0,176.0,114.0,5.0,1.0,3.0,1.0,1.0,35.0,34.0,60.0,1.0,1.0,1.0,0.0,0.0,63822.0,73667.0,77.0,676.0,157.0,168.0,3.0,0.0,2.0,0.0,0.0,34.0,35.0,66.0,0.0,0.0,0.0,0.0,0.0,-3287.0,-1.0,796.0,1.0,1.0,1.0,2.0,1.0
