,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,22762.0,23992.0,40.0,242.0,44.0,14.0,0.0,0.0,0.0,0.0,13.0,7.0,8.0,20200.0,23617.0,39.0,243.0,68.0,26.0,0.0,1.0,0.0,0.0,7.0,13.0,4.0,375.0,1.0,2562.0,-1.0,0.0,0.0
1,0.0,18078.0,20299.0,37.0,198.0,44.0,13.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,19132.0,21735.0,38.0,206.0,40.0,21.0,0.0,1.0,0.0,0.0,9.0,9.0,5.0,-1436.0,-1.0,-1054.0,-1.0,0.0,0.0
2,0.0,19099.0,21928.0,39.0,228.0,48.0,16.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,19310.0,21453.0,38.0,223.0,52.0,331.0,0.0,1.0,0.0,0.0,6.0,9.0,3.0,475.0,1.0,-211.0,-1.0,0.0,0.0
3,0.0,18725.0,20006.0,37.0,204.0,40.0,14.0,0.0,1.0,0.0,0.0,12.0,7.0,9.0,18540.0,21731.0,37.0,204.0,74.0,36.0,0.0,0.0,0.0,0.0,7.0,12.0,5.0,-1725.0,0.0,185.0,1.0,0.0,0.0
4,1.0,17688.0,20047.0,38.0,185.0,40.0,12.0,0.0,1.0,1.0,0.0,6.0,4.0,8.0,17761.0,22741.0,40.0,235.0,62.0,15.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,-2694.0,-2.0,-73.0,1.0,0.0,1.0
5,0.0,16091.0,15723.0,31.0,152.0,50.0,7.0,0.0,0.0,0.0,0.0,4.0,13.0,1.0,23373.0,24662.0,42.0,212.0,60.0,173.0,1.0,0.0,0.0,0.0,13.0,4.0,9.0,-8939.0,-11.0,-7282.0,0.0,0.0,0.0
6,0.0,20963.0,23201.0,40.0,245.0,67.0,13.0,0.0,1.0,0.0,0.0,10.0,6.0,10.0,17793.0,20537.0,37.0,220.0,64.0,15.0,0.0,0.0,1.0,0.0,6.0,10.0,5.0,2664.0,3.0,3170.0,1.0,0.0,-1.0
7,1.0,17214.0,21282.0,38.0,197.0,60.0,17.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,20729.0,24221.0,40.0,226.0,60.0,16.0,0.0,1.0,1.0,0.0,7.0,5.0,2.0,-2939.0,-2.0,-3515.0,-1.0,0.0,-1.0
8,1.0,20622.0,23012.0,41.0,229.0,88.0,13.0,0.0,1.0,0.0,0.0,5.0,11.0,5.0,23031.0,21894.0,40.0,226.0,56.0,21.0,0.0,0.0,0.0,0.0,11.0,5.0,14.0,1118.0,1.0,-2409.0,1.0,0.0,0.0
9,1.0,15936.0,20225.0,38.0,216.0,56.0,11.0,0.0,1.0,1.0,0.0,2.0,7.0,1.0,20662.0,24436.0,40.0,271.0,68.0,44.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,-4211.0,-2.0,-4726.0,1.0,0.0,1.0
10,0.0,19412.0,21974.0,39.0,248.0,52.0,20.0,0.0,0.0,1.0,0.0,5.0,5.0,4.0,19329.0,21923.0,39.0,283.0,48.0,17.0,0.0,1.0,0.0,0.0,5.0,5.0,6.0,51.0,0.0,83.0,-1.0,0.0,1.0
11,0.0,18288.0,21924.0,40.0,223.0,68.0,19.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,18934.0,20817.0,38.0,255.0,56.0,30.0,0.0,1.0,0.0,0.0,7.0,5.0,8.0,1107.0,2.0,-646.0,-1.0,0.0,0.0
12,0.0,21316.0,21895.0,39.0,195.0,40.0,11.0,0.0,0.0,0.0,0.0,11.0,13.0,9.0,20148.0,20789.0,39.0,189.0,48.0,285.0,0.0,0.0,0.0,0.0,13.0,11.0,12.0,1106.0,0.0,1168.0,0.0,0.0,0.0
13,0.0,18952.0,23353.0,39.0,202.0,56.0,9.0,0.0,1.0,1.0,0.0,7.0,7.0,2.0,18634.0,21833.0,38.0,188.0,42.0,21.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,1520.0,1.0,318.0,1.0,0.0,1.0
14,0.0,16282.0,19751.0,36.0,165.0,40.0,23.0,0.0,0.0,0.0,0.0,6.0,11.0,3.0,21757.0,23933.0,41.0,248.0,68.0,27.0,0.0,1.0,0.0,0.0,11.0,6.0,8.0,-4182.0,-5.0,-5475.0,-1.0,0.0,0.0
15,1.0,25698.0,21519.0,39.0,234.0,56.0,12.0,6.0,1.0,1.0,0.0,10.0,2.0,11.0,14185.0,13427.0,29.0,123.0,52.0,11.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,8092.0,10.0,11513.0,1.0,0.0,1.0
16,0.0,18523.0,21564.0,39.0,230.0,56.0,17.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,16649.0,21641.0,39.0,204.0,56.0,9.0,0.0,1.0,0.0,0.0,4.0,5.0,3.0,-77.0,0.0,1874.0,-1.0,0.0,0.0
17,1.0,21286.0,23458.0,41.0,221.0,70.0,12.0,0.0,1.0,0.0,0.0,13.0,8.0,11.0,18298.0,20591.0,38.0,192.0,69.0,14.0,0.0,0.0,0.0,0.0,8.0,13.0,4.0,2867.0,3.0,2988.0,1.0,0.0,0.0
18,1.0,18396.0,21313.0,39.0,212.0,56.0,21.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,18225.0,19717.0,38.0,212.0,44.0,31.0,0.0,0.0,0.0,0.0,7.0,6.0,8.0,1596.0,1.0,171.0,0.0,0.0,0.0
